DATE,GRU_100,실제 값,GRU_1,Closer_to_Real
2021-06-24 20:00,68996.68,70714,68749.59,GRU_100
2021-06-24 21:00,67867.445,69313,67622.305,GRU_100
2021-06-24 22:00,66415.66,66678,66185.53,GRU_100
2021-06-24 23:00,64173.89,63532,63942.82,GRU_1
2021-06-25 0:00,61416.168,62028,61267.8,GRU_100
2021-06-25 1:00,57294.49,58331,57143.977,GRU_100
2021-06-25 2:00,55154.496,56381,54971.08,GRU_100
2021-06-25 3:00,54126.17,55099,53799.496,GRU_100
2021-06-25 4:00,53779.44,54333,53358.695,GRU_100
2021-06-25 5:00,54050.22,54441,53626.215,GRU_100
2021-06-25 6:00,55449.14,55149,54885.19,GRU_1
2021-06-25 7:00,56687.68,57309,56388.84,GRU_100
2021-06-25 8:00,59592.42,60669,59601.98,GRU_1
2021-06-25 9:00,63471.223,65143,63469.27,GRU_100
2021-06-25 10:00,67131.016,67062,66741.4,GRU_100
2021-06-25 11:00,67721.01,68046,67578.77,GRU_100
2021-06-25 12:00,66668.82,67934,66674.85,GRU_1
2021-06-25 13:00,64948.016,66023,66258.28,GRU_1
2021-06-25 14:00,67321.33,68808,67347.914,GRU_1
2021-06-25 15:00,69187.66,70237,68908.52,GRU_100
2021-06-25 16:00,70341.67,71084,70057.766,GRU_100
2021-06-25 17:00,70656.055,72763,70383.32,GRU_100
2021-06-25 18:00,71365.33,72159,71073.62,GRU_100
2021-06-25 19:00,70505.59,70468,70205.445,GRU_100
2021-06-25 20:00,68498.87,69715,68234.34,GRU_100
2021-06-25 21:00,67155.086,68580,66897.01,GRU_100
2021-06-25 22:00,65819.58,66268,65585.15,GRU_100
2021-06-25 23:00,63865.973,63058,63625.086,GRU_1
2021-06-26 0:00,61090.39,61576,60875.105,GRU_100
2021-06-26 1:00,56975.43,57977,56796.105,GRU_100
2021-06-26 2:00,54831.56,55834,54608.39,GRU_100
2021-06-26 3:00,53697.203,54438,53357.508,GRU_100
2021-06-26 4:00,53217.504,53561,52795.723,GRU_100
2021-06-26 5:00,53230.73,53274,52818.914,GRU_100
2021-06-26 6:00,54064.324,53115,53570.664,GRU_1
2021-06-26 7:00,54219.242,54452,53884.47,GRU_100
2021-06-26 8:00,55610.07,55895,55565.96,GRU_100
2021-06-26 9:00,57511.547,57841,57599.695,GRU_1
2021-06-26 10:00,59207.598,58279,59139.516,GRU_1
2021-06-26 11:00,58804.4,58425,58745.18,GRU_1
2021-06-26 12:00,57494.18,57178,57424.137,GRU_1
2021-06-26 13:00,55233.055,55653,55872.668,GRU_1
2021-06-26 14:00,56099.29,57102,56203.016,GRU_1
2021-06-26 15:00,57407.3,58269,57212.246,GRU_100
2021-06-26 16:00,58463.406,59407,58236.438,GRU_100
2021-06-26 17:00,59388.008,60399,59143.297,GRU_100
2021-06-26 18:00,60000.598,60566,59740.043,GRU_100
2021-06-26 19:00,59897.805,61207,59612.73,GRU_100
2021-06-26 20:00,59847.766,61811,59524.406,GRU_100
2021-06-26 21:00,59863.83,62042,59553.707,GRU_100
2021-06-26 22:00,59728.13,60422,59384.496,GRU_100
2021-06-26 23:00,58291.426,58273,57978.383,GRU_100
2021-06-27 0:00,56356.992,56910,56126.8,GRU_100
2021-06-27 1:00,52338.72,53539,52121.668,GRU_100
2021-06-27 2:00,50403.76,51599,50191.04,GRU_100
2021-06-27 3:00,49358.21,50249,49032.61,GRU_100
2021-06-27 4:00,48981.746,49508,48577.953,GRU_100
2021-06-27 5:00,48995.12,49209,48507.695,GRU_100
2021-06-27 6:00,49652.59,49239,48817.438,GRU_100
2021-06-27 7:00,49853.992,49604,49323.168,GRU_100
2021-06-27 8:00,49702.68,49112,49651.215,GRU_1
2021-06-27 9:00,49530.06,48927,49768.94,GRU_100
2021-06-27 10:00,49166.902,49502,49293.1,GRU_1
2021-06-27 11:00,49324.207,51550,49465.273,GRU_1
2021-06-27 12:00,50596.645,52184,50551.234,GRU_100
2021-06-27 13:00,51233.58,52881,51344.83,GRU_1
2021-06-27 14:00,52715.793,54360,52790.105,GRU_1
2021-06-27 15:00,54456.75,55413,54400.55,GRU_100
2021-06-27 16:00,55678.516,56390,55478.14,GRU_100
2021-06-27 17:00,56461.81,57922,56217.355,GRU_100
2021-06-27 18:00,57456.19,59490,57190.28,GRU_100
2021-06-27 19:00,58460.42,60994,58168.67,GRU_100
2021-06-27 20:00,59364.125,61947,59052.996,GRU_100
2021-06-27 21:00,59839.934,62109,59513.523,GRU_100
2021-06-27 22:00,59696.938,60489,59400.043,GRU_100
2021-06-27 23:00,58300.066,58330,58053.78,GRU_100
2021-06-28 0:00,56428.086,56098,56194.004,GRU_1
2021-06-28 1:00,51828.168,52865,51627.84,GRU_100
2021-06-28 2:00,49928.383,51054,49713.64,GRU_100
2021-06-28 3:00,49036.21,50069,48737.65,GRU_100
2021-06-28 4:00,48858.56,49649,48476.668,GRU_100
2021-06-28 5:00,49691.168,49860,49211.273,GRU_100
2021-06-28 6:00,51339.586,51319,50608.11,GRU_100
2021-06-28 7:00,54177.516,54533,53719.04,GRU_100
2021-06-28 8:00,58929.727,59203,58930.363,GRU_1
2021-06-28 9:00,63592.855,65741,63274.86,GRU_100
2021-06-28 10:00,68522.16,68443,67623.01,GRU_100
2021-06-28 11:00,69106.21,69784,68781.49,GRU_100
2021-06-28 12:00,67721.664,69905,67739.195,GRU_1
2021-06-28 13:00,67532.71,68364,68425.77,GRU_1
2021-06-28 14:00,70213.555,71621,70133.74,GRU_100
2021-06-28 15:00,72064.99,73306,71922.57,GRU_100
2021-06-28 16:00,73279.17,74472,73158.555,GRU_100
2021-06-28 17:00,73732.44,74821,73581.21,GRU_100
2021-06-28 18:00,73343.87,73541,73150.664,GRU_100
2021-06-28 19:00,71610.4,72301,71386.58,GRU_100
2021-06-28 20:00,69748.69,71798,69495.05,GRU_100
2021-06-28 21:00,68565.79,70319,68356.86,GRU_100
2021-06-28 22:00,67149.6,67261,66934.086,GRU_100
2021-06-28 23:00,64651.617,64112,64444.254,GRU_1
2021-06-29 0:00,61988.145,62629,61929.75,GRU_100
2021-06-29 1:00,57839.645,58875,57758.195,GRU_100
2021-06-29 2:00,55544.297,56913,55383.02,GRU_100
2021-06-29 3:00,54600.793,55809,54373.668,GRU_100
2021-06-29 4:00,54310.754,55254,53964.82,GRU_100
2021-06-29 5:00,55165.715,55259,54494.67,GRU_100
2021-06-29 6:00,56475.88,55999,55703.043,GRU_1
2021-06-29 7:00,58672.316,58563,57840.188,GRU_100
2021-06-29 8:00,62767.457,62259,62450.72,GRU_1
2021-06-29 9:00,66509.28,67662,66003.414,GRU_100
2021-06-29 10:00,70307.89,70347,69335.695,GRU_100
2021-06-29 11:00,70840.72,71338,70511.97,GRU_100
2021-06-29 12:00,69377.59,71090,69388.08,GRU_1
2021-06-29 13:00,68015.7,69221,69471.48,GRU_1
2021-06-29 14:00,71003.91,72180,70906.14,GRU_100
2021-06-29 15:00,72716.13,73466,72501.695,GRU_100
2021-06-29 16:00,73611.68,74167,73396.48,GRU_100
2021-06-29 17:00,73633.21,75854,73410.69,GRU_100
2021-06-29 18:00,74164.33,74951,73910.055,GRU_100
2021-06-29 19:00,72968.24,73440,72692.17,GRU_100
2021-06-29 20:00,70928.58,72753,70667.15,GRU_100
2021-06-29 21:00,69487.08,71059,69250.19,GRU_100
2021-06-29 22:00,67840.59,68179,67621.984,GRU_100
2021-06-29 23:00,65370.883,64708,65177.69,GRU_1
2021-06-30 0:00,62524.773,63057,62487.004,GRU_100
2021-06-30 1:00,58249.316,59230,58194.72,GRU_100
2021-06-30 2:00,56002.35,57359,55848.68,GRU_100
2021-06-30 3:00,55019.613,56279,54753.418,GRU_100
2021-06-30 4:00,54784.727,55523,54415.336,GRU_100
2021-06-30 5:00,55460.28,55516,54863.97,GRU_100
2021-06-30 6:00,56774.574,56252,56006.734,GRU_1
2021-06-30 7:00,58667.484,59049,57848.27,GRU_100
2021-06-30 8:00,62843.734,63358,62585.918,GRU_100
2021-06-30 9:00,67392.414,69344,66996.555,GRU_100
2021-06-30 10:00,71979.37,72094,71140.04,GRU_100
2021-06-30 11:00,72709.07,72802,72439.92,GRU_100
2021-06-30 12:00,70845.125,72460,70882.13,GRU_1
2021-06-30 13:00,69243.66,69604,70751.66,GRU_100
2021-06-30 14:00,71427.195,71601,71321.82,GRU_100
2021-06-30 15:00,72215.484,72627,71985.92,GRU_100
2021-06-30 16:00,72790.8,73342,72554.12,GRU_100
2021-06-30 17:00,72883.55,74824,72644.375,GRU_100
2021-06-30 18:00,73358.78,74488,73090.18,GRU_100
2021-06-30 19:00,72598.81,73418,72302.664,GRU_100
2021-06-30 20:00,70950.375,72787,70674.125,GRU_100
2021-06-30 21:00,69625.85,71521,69372.336,GRU_100
2021-06-30 22:00,68183.73,68678,67953.586,GRU_100
2021-06-30 23:00,65770.016,65294,65566.36,GRU_1
2021-07-01 0:00,62901.26,63528,62827.805,GRU_100
2021-07-01 1:00,58507.504,59606,58392.855,GRU_100
2021-07-01 2:00,56221.887,57748,56068.51,GRU_100
2021-07-01 3:00,55243.926,56502,54956.426,GRU_100
2021-07-01 4:00,54979.707,55787,54626.203,GRU_100
2021-07-01 5:00,55522.57,55398,55037.547,GRU_100
2021-07-01 6:00,56702.082,56126,55929.508,GRU_1
2021-07-01 7:00,58225.33,58404,57505.387,GRU_100
2021-07-01 8:00,61719.11,62175,61536,GRU_100
2021-07-01 9:00,65880.31,67352,65645.45,GRU_100
2021-07-01 10:00,69808.06,69691,69144.336,GRU_100
2021-07-01 11:00,70431.61,71265,70193.62,GRU_100
2021-07-01 12:00,69616,71498,69632.53,GRU_1
2021-07-01 13:00,68073.15,69941,69489.875,GRU_1
2021-07-01 14:00,71407.61,73285,71352.586,GRU_100
2021-07-01 15:00,73703.56,74602,73437.8,GRU_100
2021-07-01 16:00,74772.445,75403,74490.766,GRU_100
2021-07-01 17:00,74837.41,77476,74570.09,GRU_100
2021-07-01 18:00,75706.57,77081,75412.81,GRU_100
2021-07-01 19:00,74966.74,76208,74680.875,GRU_100
2021-07-01 20:00,73434.195,75540,73141.78,GRU_100
2021-07-01 21:00,72014.95,73756,71756.8,GRU_100
2021-07-01 22:00,70211.98,70553,69977.3,GRU_100
2021-07-01 23:00,67378.39,66837,67195.03,GRU_1
2021-07-02 0:00,64181.434,64982,64031.86,GRU_100
2021-07-02 1:00,59938.816,60789,59771.484,GRU_100
2021-07-02 2:00,57497.01,58523,57322.527,GRU_100
2021-07-02 3:00,56189.438,57169,55933.15,GRU_100
2021-07-02 4:00,55802.375,56331,55457.734,GRU_100
2021-07-02 5:00,56030.223,56295,55652.004,GRU_100
2021-07-02 6:00,57464.69,56940,56726.375,GRU_1
2021-07-02 7:00,58674.082,59449,58230.46,GRU_100
2021-07-02 8:00,62314.395,63929,62074.805,GRU_100
2021-07-02 9:00,67242.15,70062,67038.78,GRU_100
2021-07-02 10:00,72495.945,72671,71915.875,GRU_100
2021-07-02 11:00,73521.98,72744,73327.44,GRU_1
2021-07-02 12:00,71094.2,72296,71147.664,GRU_1
2021-07-02 13:00,68748.45,69885,70350.02,GRU_1
2021-07-02 14:00,71286.09,72823,71200.09,GRU_100
2021-07-02 15:00,73212.27,74416,72895.93,GRU_100
2021-07-02 16:00,74527.945,75428,74233.83,GRU_100
2021-07-02 17:00,74920.39,76865,74625.62,GRU_100
2021-07-02 18:00,75379.58,76465,75072.36,GRU_100
2021-07-02 19:00,74528.31,74944,74221.76,GRU_100
2021-07-02 20:00,72545.67,73884,72248.72,GRU_100
2021-07-02 21:00,70846.6,72762,70578.25,GRU_100
2021-07-02 22:00,69425.88,69914,69177.32,GRU_100
2021-07-02 23:00,66963.445,66256,66727.4,GRU_1
2021-07-03 0:00,63794.707,64367,63600.316,GRU_100
2021-07-03 1:00,59465.73,60317,59289.508,GRU_100
2021-07-03 2:00,57051.664,57915,56855.277,GRU_100
2021-07-03 3:00,55696.76,56388,55396.14,GRU_100
2021-07-03 4:00,55154.94,55146,54760.08,GRU_100
2021-07-03 5:00,54888.73,54701,54534.75,GRU_1
2021-07-03 6:00,55565.22,54510,55081.656,GRU_1
2021-07-03 7:00,55484.26,55159,55305.387,GRU_1
2021-07-03 8:00,56743.56,56251,56576.336,GRU_1
2021-07-03 9:00,58165.344,58640,58027.242,GRU_100
2021-07-03 10:00,59989.977,60843,59855.62,GRU_100
2021-07-03 11:00,61407.812,62921,61300.77,GRU_100
2021-07-03 12:00,62260.38,63518,62135.566,GRU_100
2021-07-03 13:00,61559.742,62889,61873.766,GRU_1
2021-07-03 14:00,63439.08,64228,63715.926,GRU_1
2021-07-03 15:00,64853.168,64612,64518.37,GRU_1
2021-07-03 16:00,64974.566,64266,64642.098,GRU_1
2021-07-03 17:00,64320.797,63779,64018.523,GRU_1
2021-07-03 18:00,63491.336,63108,63228.094,GRU_1
2021-07-03 19:00,62543.28,63063,62271.227,GRU_100
2021-07-03 20:00,61921.875,63079,61619.32,GRU_100
2021-07-03 21:00,61423.71,62561,61095.074,GRU_100
2021-07-03 22:00,60609.176,60918,60278.348,GRU_100
2021-07-03 23:00,58945.812,59015,58586.047,GRU_100
2021-07-04 0:00,56856.15,58380,56584.67,GRU_100
2021-07-04 1:00,53472.438,55277,53216.582,GRU_100
2021-07-04 2:00,51707.824,53303,51435.71,GRU_100
2021-07-04 3:00,50813.34,52038,50390.91,GRU_100
2021-07-04 4:00,50608.68,51241,50105.305,GRU_100
2021-07-04 5:00,50566.22,50999,50117.742,GRU_100
2021-07-04 6:00,51342.516,51054,50632.016,GRU_100
2021-07-04 7:00,51524.742,51743,51080.46,GRU_100
2021-07-04 8:00,51785.348,52616,51938.254,GRU_1
2021-07-04 9:00,53125,53916,53367.645,GRU_1
2021-07-04 10:00,54485.9,55574,54558.527,GRU_1
2021-07-04 11:00,55872.52,57256,55930.543,GRU_1
2021-07-04 12:00,56622.63,57786,56564.87,GRU_100
2021-07-04 13:00,56484.96,57982,56683.254,GRU_1
2021-07-04 14:00,58186.332,58880,58239.086,GRU_1
2021-07-04 15:00,59332.594,59260,59120.555,GRU_100
2021-07-04 16:00,59596.74,59235,59359.613,GRU_1
2021-07-04 17:00,59478.496,59692,59237.27,GRU_100
2021-07-04 18:00,59513.215,60517,59254.605,GRU_100
2021-07-04 19:00,59838.426,61610,59558.5,GRU_100
2021-07-04 20:00,60313.973,62368,59994.31,GRU_100
2021-07-04 21:00,60545.883,62361,60198.773,GRU_100
2021-07-04 22:00,60159.664,60652,59779.85,GRU_100
2021-07-04 23:00,58529.2,58278,58216.9,GRU_1
2021-07-05 0:00,56277.74,56307,56024.29,GRU_100
2021-07-05 1:00,51984.582,53146,51755.285,GRU_100
2021-07-05 2:00,50098.98,51449,49858.234,GRU_100
2021-07-05 3:00,49309.63,50451,48949.89,GRU_100
2021-07-05 4:00,49165.45,50026,48748.92,GRU_100
2021-07-05 5:00,49960.844,50125,49498.777,GRU_100
2021-07-05 6:00,51647.87,51487,50913.945,GRU_100
2021-07-05 7:00,54507.645,54903,54000.03,GRU_100
2021-07-05 8:00,59419.723,60918,59348.12,GRU_100
2021-07-05 9:00,65371.24,68568,65003.29,GRU_100
2021-07-05 10:00,71627.69,72299,70701.02,GRU_100
2021-07-05 11:00,73070.24,73151,72754.43,GRU_100
2021-07-05 12:00,70976.08,73089,71021.5,GRU_1
2021-07-05 13:00,70629.08,71274,71511.64,GRU_1
2021-07-05 14:00,73160.31,74418,73089.46,GRU_100
2021-07-05 15:00,74843.72,75556,74755.17,GRU_100
2021-07-05 16:00,75604.09,75787,75507.02,GRU_100
2021-07-05 17:00,75205.43,76256,75064.695,GRU_100
2021-07-05 18:00,74717.48,74936,74521.586,GRU_100
2021-07-05 19:00,72966.1,73620,72706.1,GRU_100
2021-07-05 20:00,70993.4,72579,70736.445,GRU_100
2021-07-05 21:00,69396.85,70935,69159.914,GRU_100
2021-07-05 22:00,67649.375,68167,67418.47,GRU_100
2021-07-05 23:00,65209.07,64960,65012.723,GRU_1
2021-07-06 0:00,62396.293,63503,62366.457,GRU_100
2021-07-06 1:00,58380.53,59855,58312.082,GRU_100
2021-07-06 2:00,56237.867,57832,56060.242,GRU_100
2021-07-06 3:00,55320.426,56698,55044.957,GRU_100
2021-07-06 4:00,55129.71,56088,54756.945,GRU_100
2021-07-06 5:00,56004.14,56026,55308.984,GRU_100
2021-07-06 6:00,57250.934,56877,56399.094,GRU_100
2021-07-06 7:00,59741.793,59944,58829.188,GRU_100
2021-07-06 8:00,64371.71,64988,63932.062,GRU_100
2021-07-06 9:00,69448.12,71734,68852.55,GRU_100
2021-07-06 10:00,74665.1,75224,73620.2,GRU_100
2021-07-06 11:00,75748.914,76164,75444.875,GRU_100
2021-07-06 12:00,73882.01,76249,73941.68,GRU_1
2021-07-06 13:00,72966.266,74225,74428.81,GRU_1
2021-07-06 14:00,75977.01,77775,75940.48,GRU_100
2021-07-06 15:00,78158.05,79267,77972.58,GRU_100
2021-07-06 16:00,79286.28,79246,79093.89,GRU_100
2021-07-06 17:00,78618.34,79663,78406.016,GRU_100
2021-07-06 18:00,77961.375,78358,77707.51,GRU_100
2021-07-06 19:00,76130.71,76215,75860.62,GRU_100
2021-07-06 20:00,73540.13,75041,73271.25,GRU_100
2021-07-06 21:00,71656.77,73367,71402.41,GRU_100
2021-07-06 22:00,69856.06,70250,69625.27,GRU_100
2021-07-06 23:00,67132.38,66555,66938.11,GRU_1
2021-07-07 0:00,63974.258,64956,63890.18,GRU_100
2021-07-07 1:00,59851.723,60958,59721.727,GRU_100
2021-07-07 2:00,57513.445,58902,57338.04,GRU_100
2021-07-07 3:00,56469.613,57831,56121.152,GRU_100
2021-07-07 4:00,56268.023,57108,55873.29,GRU_100
2021-07-07 5:00,56977.836,57174,56368.242,GRU_100
2021-07-07 6:00,58464.996,57903,57562.355,GRU_1
2021-07-07 7:00,60717.254,60956,59738.18,GRU_100
2021-07-07 8:00,65177.344,66341,64680.49,GRU_100
2021-07-07 9:00,70638.79,73570,70070.69,GRU_100
2021-07-07 10:00,76463.55,77246,75508.055,GRU_100
2021-07-07 11:00,77859.62,79415,77613.3,GRU_100
2021-07-07 12:00,77129.76,79413,77204.77,GRU_1
2021-07-07 13:00,75882.28,76882,77330.336,GRU_1
2021-07-07 14:00,78512.64,79626,78457.734,GRU_100
2021-07-07 15:00,80016.48,80734,79802.516,GRU_100
2021-07-07 16:00,80706.4,81086,80481.555,GRU_100
2021-07-07 17:00,80309.945,80871,80069.125,GRU_100
2021-07-07 18:00,79268.48,79236,79004.13,GRU_100
2021-07-07 19:00,77115.84,77783,76838.27,GRU_100
2021-07-07 20:00,74979.766,77225,74686.484,GRU_100
2021-07-07 21:00,73641.22,75703,73361.55,GRU_100
2021-07-07 22:00,71940.61,72335,71677.06,GRU_100
2021-07-07 23:00,68987.805,68500,68759.734,GRU_1
2021-07-08 0:00,65600.33,66570,65457.758,GRU_100
2021-07-08 1:00,61336.133,62281,61178.13,GRU_100
2021-07-08 2:00,58806.516,59988,58635.09,GRU_100
2021-07-08 3:00,57612.41,58600,57291.016,GRU_100
2021-07-08 4:00,57202.1,57866,56839.363,GRU_100
2021-07-08 5:00,57640.008,57881,57175.203,GRU_100
2021-07-08 6:00,59225.207,58582,58311.67,GRU_1
2021-07-08 7:00,61156.367,61634,60215.824,GRU_100
2021-07-08 8:00,65440.56,66581,65017.848,GRU_100
2021-07-08 9:00,70706.3,73251,70201.62,GRU_100
2021-07-08 10:00,76001.48,76642,75159.055,GRU_100
2021-07-08 11:00,77259.61,77660,77052.46,GRU_100
2021-07-08 12:00,75563.586,77922,75645.68,GRU_1
2021-07-08 13:00,74181.51,76354,75863.266,GRU_1
2021-07-08 14:00,77781.48,79570,77712.86,GRU_100
2021-07-08 15:00,79944.95,80208,79698.82,GRU_100
2021-07-08 16:00,80359.336,80266,80090.76,GRU_100
2021-07-08 17:00,79605.14,81187,79341.74,GRU_100
2021-07-08 18:00,79389.9,80386,79104.81,GRU_100
2021-07-08 19:00,78118.65,78711,77819.19,GRU_100
2021-07-08 20:00,75954.8,77561,75653.89,GRU_100
2021-07-08 21:00,74083.08,75348,73797.47,GRU_100
2021-07-08 22:00,71824.234,71791,71586.1,GRU_100
2021-07-08 23:00,68679.79,67759,68476.12,GRU_1
2021-07-09 0:00,65153.83,65622,65031.66,GRU_100
2021-07-09 1:00,60774.63,61569,60616.594,GRU_100
2021-07-09 2:00,58268.773,59458,58083.88,GRU_100
2021-07-09 3:00,57064.555,58326,56726.133,GRU_100
2021-07-09 4:00,56816.945,57654,56438.504,GRU_100
2021-07-09 5:00,57294.57,57584,56870.348,GRU_100
2021-07-09 6:00,58837.086,58372,58030.33,GRU_1
2021-07-09 7:00,60285.496,61379,59639.438,GRU_100
2021-07-09 8:00,64456.42,66138,64125.64,GRU_100
2021-07-09 9:00,69717.055,72727,69430.64,GRU_100
2021-07-09 10:00,75219.305,75592,74579.07,GRU_100
2021-07-09 11:00,76318.13,76698,76139.55,GRU_100
2021-07-09 12:00,74755.945,76236,74818.77,GRU_1
2021-07-09 13:00,72646.36,73858,74324.3,GRU_1
2021-07-09 14:00,75318.55,75980,75185.28,GRU_100
2021-07-09 15:00,76475.5,76979,76174.71,GRU_100
2021-07-09 16:00,77109,77274,76808.16,GRU_100
2021-07-09 17:00,76801.54,78397,76503.06,GRU_100
2021-07-09 18:00,76904.89,78101,76595.9,GRU_100
2021-07-09 19:00,76100.57,76298,75787.336,GRU_100
2021-07-09 20:00,73941.34,75278,73638.49,GRU_100
2021-07-09 21:00,72146.13,74105,71866.586,GRU_100
2021-07-09 22:00,70664.195,71040,70408.04,GRU_100
2021-07-09 23:00,68022.15,67376,67791.87,GRU_1
2021-07-10 0:00,64741.355,65708,64580.832,GRU_100
2021-07-10 1:00,60613.18,61587,60415.184,GRU_100
2021-07-10 2:00,58165.016,59245,57948.695,GRU_100
2021-07-10 3:00,56876.25,57872,56541.953,GRU_100
2021-07-10 4:00,56491.23,56813,56090.55,GRU_100
2021-07-10 5:00,56476.81,56364,56087.473,GRU_100
2021-07-10 6:00,57237.664,56241,56700.05,GRU_1
2021-07-10 7:00,57161.523,57018,57064.598,GRU_1
2021-07-10 8:00,58828.59,58062,58604.42,GRU_1
2021-07-10 9:00,60208.168,60147,59981.2,GRU_100
2021-07-10 10:00,61563.695,61835,61363.527,GRU_100
2021-07-10 11:00,62289.793,63961,62171.664,GRU_100
2021-07-10 12:00,63110.945,64106,62978.27,GRU_100
2021-07-10 13:00,62076.3,63955,62443.42,GRU_1
2021-07-10 14:00,64477.906,65440,64778.22,GRU_1
2021-07-10 15:00,66109.83,65806,65758.2,GRU_1
2021-07-10 16:00,66230.164,66047,65872.055,GRU_1
2021-07-10 17:00,65964.086,66250,65642.15,GRU_100
2021-07-10 18:00,65629.69,66898,65353.617,GRU_100
2021-07-10 19:00,65647.91,67482,65353.16,GRU_100
2021-07-10 20:00,65670.59,67726,65362.004,GRU_100
2021-07-10 21:00,65398.43,67661,65078.902,GRU_100
2021-07-10 22:00,64820.184,65798,64512.926,GRU_100
2021-07-10 23:00,63109.965,62800,62813.387,GRU_1
2021-07-11 0:00,60414.035,61239,60117.72,GRU_100
2021-07-11 1:00,56338.062,57570,56141.32,GRU_100
2021-07-11 2:00,54157.973,55100,53953.035,GRU_100
2021-07-11 3:00,52921.777,53593,52560.508,GRU_100
2021-07-11 4:00,52422.293,52617,51974.688,GRU_100
2021-07-11 5:00,52045.3,52354,51738.6,GRU_100
2021-07-11 6:00,52649.945,52358,52059.816,GRU_100
2021-07-11 7:00,52785.24,52967,52443.543,GRU_100
2021-07-11 8:00,53244.246,53749,53283.887,GRU_1
2021-07-11 9:00,54418,55438,54602.094,GRU_1
2021-07-11 10:00,56057.387,57455,56075.402,GRU_1
2021-07-11 11:00,57849.523,59233,57847.496,GRU_100
2021-07-11 12:00,58707.56,59773,58607.125,GRU_100
2021-07-11 13:00,58376.367,59709,58637.465,GRU_1
2021-07-11 14:00,60073.035,60585,60143.84,GRU_1
2021-07-11 15:00,61159.9,61483,60864.574,GRU_100
2021-07-11 16:00,61721.133,62943,61411.87,GRU_100
2021-07-11 17:00,62663.277,64307,62395.438,GRU_100
2021-07-11 18:00,63648.8,66217,63372.832,GRU_100
2021-07-11 19:00,64802.74,67655,64504.188,GRU_100
2021-07-11 20:00,65649.27,68518,65326.797,GRU_100
2021-07-11 21:00,65925,68120,65610.68,GRU_100
2021-07-11 22:00,65253.645,65677,64936.957,GRU_100
2021-07-11 23:00,63081.773,62508,62800.688,GRU_1
2021-07-12 0:00,60195.16,59816,59953.945,GRU_1
2021-07-12 1:00,55499.76,56331,55310.38,GRU_100
2021-07-12 2:00,53350.86,54025,53153.535,GRU_100
2021-07-12 3:00,52151.477,52743,51808.77,GRU_100
2021-07-12 4:00,51662.832,52200,51297.324,GRU_100
2021-07-12 5:00,52274.496,52440,51840.426,GRU_100
2021-07-12 6:00,54058.24,53793,53295.39,GRU_100
2021-07-12 7:00,57370.6,57618,56541.633,GRU_100
2021-07-12 8:00,62720.88,63556,62301.426,GRU_100
2021-07-12 9:00,68447.09,71968,67809.45,GRU_100
2021-07-12 10:00,75061.56,76215,73980.21,GRU_100
2021-07-12 11:00,76818.93,77912,76525.37,GRU_100
2021-07-12 12:00,75391.63,78190,75477.05,GRU_1
2021-07-12 13:00,75503.34,76886,76409.26,GRU_1
2021-07-12 14:00,78659.89,80493,78597.68,GRU_100
2021-07-12 15:00,80799.15,82261,80713.484,GRU_100
2021-07-12 16:00,82016.58,83235,81935.88,GRU_100
2021-07-12 17:00,82081.445,85011,81947.94,GRU_100
2021-07-12 18:00,82549.54,85002,82328.65,GRU_100
2021-07-12 19:00,81859.164,83586,81568.34,GRU_100
2021-07-12 20:00,79800.81,82506,79475.305,GRU_100
2021-07-12 21:00,77903.81,80172,77603.16,GRU_100
2021-07-12 22:00,75414.18,76138,75156.99,GRU_100
2021-07-12 23:00,71827.63,71435,71661.484,GRU_1
2021-07-13 0:00,67950.53,68806,67967.65,GRU_1
2021-07-13 1:00,63263.363,64016,63559.15,GRU_1
2021-07-13 2:00,60512.38,61434,60505.324,GRU_100
2021-07-13 3:00,59151.27,60041,58959.598,GRU_100
2021-07-13 4:00,58654.34,59080,58279.094,GRU_100
2021-07-13 5:00,59219.492,59038,58561.74,GRU_100
2021-07-13 6:00,60481.293,59851,59533.785,GRU_1
2021-07-13 7:00,63557.996,62822,62098.562,GRU_1
2021-07-13 8:00,68115.95,67946,67107.25,GRU_100
2021-07-13 9:00,72859.42,75457,71896.125,GRU_100
2021-07-13 10:00,78460.484,79608,77235.93,GRU_100
2021-07-13 11:00,79959.4,81463,79711.61,GRU_100
2021-07-13 12:00,78841.375,81836,78973.15,GRU_1
2021-07-13 13:00,78203.64,80363,79653.66,GRU_1
2021-07-13 14:00,81887.42,83061,81924.336,GRU_1
2021-07-13 15:00,83497.6,84676,83337.8,GRU_100
2021-07-13 16:00,84450.38,85417,84251.234,GRU_100
2021-07-13 17:00,84316.445,87172,84070.27,GRU_100
2021-07-13 18:00,84704.5,86701,84419.31,GRU_100
2021-07-13 19:00,83644.3,85405,83311.195,GRU_100
2021-07-13 20:00,81571.66,84723,81228.016,GRU_100
2021-07-13 21:00,79954.24,82540,79642.54,GRU_100
2021-07-13 22:00,77617.234,78429,77346.16,GRU_100
2021-07-13 23:00,73854.09,73408,73662.98,GRU_1
2021-07-14 0:00,69648.945,70201,69557.1,GRU_100
2021-07-14 1:00,64549.38,65247,64816.445,GRU_1
2021-07-14 2:00,61688.777,62420,61663.766,GRU_100
2021-07-14 3:00,60188.508,60939,60024.95,GRU_100
2021-07-14 4:00,59604.316,60027,59248.734,GRU_100
2021-07-14 5:00,60014.156,59764,59419.547,GRU_100
